Station,Route,Lanes,Count Date,Direction,TotalVehicles,Latitude,Longitude,Location 1
5281,US 62,2,07/08/2013,SOUTH,2440,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/09/2013,NORTH,2546,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/09/2013,SOUTH,2534,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/10/2013,NORTH,2585,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/10/2013,SOUTH,2547,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/11/2013,NORTH,2786,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/11/2013,SOUTH,2807,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/12/2013,NORTH,3080,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/12/2013,SOUTH,2956,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/15/2013,NORTH,2511,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/15/2013,SOUTH,2600,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/16/2013,NORTH,2607,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/16/2013,SOUTH,2581,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/17/2013,NORTH,2660,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/17/2013,SOUTH,2599,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/18/2013,NORTH,2817,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/18/2013,SOUTH,2871,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/19/2013,NORTH,2938,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/19/2013,SOUTH,2822,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/22/2013,NORTH,2484,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/22/2013,SOUTH,2562,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/23/2013,NORTH,2556,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/23/2013,SOUTH,2563,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/24/2013,NORTH,2698,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/24/2013,SOUTH,2634,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/25/2013,NORTH,2705,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/25/2013,SOUTH,2603,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/26/2013,NORTH,2970,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/26/2013,SOUTH,2941,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/29/2013,NORTH,2479,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/29/2013,SOUTH,2472,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/30/2013,NORTH,2649,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/30/2013,SOUTH,2671,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/31/2013,NORTH,2626,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,07/31/2013,SOUTH,2645,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/01/2013,NORTH,2839,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/01/2013,SOUTH,2771,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/02/2013,NORTH,3017,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/02/2013,SOUTH,2963,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/05/2013,NORTH,2499,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/05/2013,SOUTH,2518,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/06/2013,NORTH,2453,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/06/2013,SOUTH,2527,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/07/2013,NORTH,2651,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/07/2013,SOUTH,2609,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/08/2013,NORTH,2781,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/08/2013,SOUTH,2701,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/09/2013,NORTH,2873,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/09/2013,SOUTH,2863,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/12/2013,NORTH,2453,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/12/2013,SOUTH,2486,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/13/2013,NORTH,2586,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/13/2013,SOUTH,2548,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/14/2013,NORTH,2644,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/14/2013,SOUTH,2595,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/15/2013,NORTH,2777,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/15/2013,SOUTH,2709,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/16/2013,NORTH,3048,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/16/2013,SOUTH,2926,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/19/2013,NORTH,2496,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/19/2013,SOUTH,2477,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/20/2013,NORTH,2633,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/20/2013,SOUTH,2619,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/21/2013,NORTH,2656,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/21/2013,SOUTH,2536,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/22/2013,NORTH,2775,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/22/2013,SOUTH,2721,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/23/2013,NORTH,2889,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/23/2013,SOUTH,2795,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/26/2013,NORTH,2482,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/26/2013,SOUTH,2518,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/27/2013,NORTH,2569,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/27/2013,SOUTH,2576,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/28/2013,NORTH,2606,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/28/2013,SOUTH,2565,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/29/2013,NORTH,2704,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/29/2013,SOUTH,2693,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/30/2013,NORTH,2991,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,08/30/2013,SOUTH,3050,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/02/2013,NORTH,1817,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/02/2013,SOUTH,1783,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/03/2013,NORTH,2483,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/03/2013,SOUTH,2514,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/04/2013,NORTH,2449,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/04/2013,SOUTH,2373,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/05/2013,NORTH,2535,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/05/2013,SOUTH,2519,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/06/2013,NORTH,2770,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/06/2013,SOUTH,2731,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/09/2013,NORTH,2368,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/09/2013,SOUTH,2372,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/10/2013,NORTH,2528,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/10/2013,SOUTH,2489,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/11/2013,NORTH,2468,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/11/2013,SOUTH,2479,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/12/2013,NORTH,2543,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/12/2013,SOUTH,2526,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/13/2013,NORTH,2783,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/13/2013,SOUTH,2709,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/16/2013,NORTH,2310,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/16/2013,SOUTH,2326,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/17/2013,NORTH,2518,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/17/2013,SOUTH,2492,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/18/2013,NORTH,2444,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/18/2013,SOUTH,2465,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/19/2013,NORTH,2432,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/19/2013,SOUTH,2481,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/20/2013,NORTH,2745,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/20/2013,SOUTH,2779,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/23/2013,NORTH,2278,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/23/2013,SOUTH,2295,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/24/2013,NORTH,2458,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/24/2013,SOUTH,2449,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/25/2013,NORTH,2373,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/25/2013,SOUTH,2396,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/26/2013,NORTH,2526,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/26/2013,SOUTH,2532,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/27/2013,NORTH,2841,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/27/2013,SOUTH,2823,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/30/2013,NORTH,2440,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,09/30/2013,SOUTH,2402,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/01/2013,NORTH,2561,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/01/2013,SOUTH,2617,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/02/2013,NORTH,2543,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/02/2013,SOUTH,2576,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/03/2013,NORTH,2727,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/03/2013,SOUTH,2686,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/04/2013,NORTH,2720,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/04/2013,SOUTH,2777,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/07/2013,NORTH,2309,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/07/2013,SOUTH,2363,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/08/2013,NORTH,2377,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/08/2013,SOUTH,2407,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/09/2013,NORTH,2506,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/09/2013,SOUTH,2461,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/10/2013,NORTH,2627,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/10/2013,SOUTH,2629,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/11/2013,NORTH,2802,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/11/2013,SOUTH,2815,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/14/2013,NORTH,2393,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/14/2013,SOUTH,2377,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/15/2013,NORTH,2440,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/15/2013,SOUTH,2429,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/16/2013,NORTH,2423,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/16/2013,SOUTH,2413,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/17/2013,NORTH,2510,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/17/2013,SOUTH,2542,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/18/2013,NORTH,2778,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/18/2013,SOUTH,2781,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/21/2013,NORTH,2343,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/21/2013,SOUTH,2361,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/22/2013,NORTH,2481,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/22/2013,SOUTH,2508,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/23/2013,NORTH,2401,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/23/2013,SOUTH,2366,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/24/2013,NORTH,2358,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/24/2013,SOUTH,2454,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/25/2013,NORTH,2641,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/25/2013,SOUTH,2649,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/28/2013,NORTH,2237,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/28/2013,SOUTH,2233,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/29/2013,NORTH,2450,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/29/2013,SOUTH,2397,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/30/2013,NORTH,2356,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/30/2013,SOUTH,2365,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/31/2013,NORTH,2360,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,10/31/2013,SOUTH,2390,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/01/2013,NORTH,2761,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/01/2013,SOUTH,2755,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/04/2013,NORTH,2252,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/04/2013,SOUTH,2289,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/05/2013,NORTH,2316,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/05/2013,SOUTH,2316,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/06/2013,NORTH,2320,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/06/2013,SOUTH,2277,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/07/2013,NORTH,2511,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/07/2013,SOUTH,2480,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/08/2013,NORTH,2553,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/08/2013,SOUTH,2555,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/11/2013,NORTH,2214,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/11/2013,SOUTH,2235,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/12/2013,NORTH,2170,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/12/2013,SOUTH,2220,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/13/2013,NORTH,2241,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/13/2013,SOUTH,2261,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/14/2013,NORTH,2452,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/14/2013,SOUTH,2467,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/15/2013,NORTH,2704,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/15/2013,SOUTH,2682,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/18/2013,NORTH,2167,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/18/2013,SOUTH,2142,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/19/2013,NORTH,2253,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/19/2013,SOUTH,2282,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/20/2013,NORTH,2334,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/20/2013,SOUTH,2285,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/21/2013,NORTH,2490,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/21/2013,SOUTH,2469,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/22/2013,NORTH,2642,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/22/2013,SOUTH,2618,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/25/2013,NORTH,2253,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/25/2013,SOUTH,2259,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/26/2013,NORTH,2139,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/26/2013,SOUTH,2098,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/27/2013,NORTH,1885,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/27/2013,SOUTH,1895,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/28/2013,NORTH,1357,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/28/2013,SOUTH,1246,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/29/2013,NORTH,2371,42.00336,-79.1621,"[42.00336, -79.1621]"
5281,US 62,2,11/29/2013,SOUTH,2347,42.00336,-79.1621,"[42.00336, -79.1621]"
7381,I-81,4,01/01/2013,NORTH,1375,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/01/2013,SOUTH,1950,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/02/2013,NORTH,1769,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/02/2013,SOUTH,2446,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/03/2013,NORTH,1787,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/03/2013,SOUTH,2139,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/04/2013,NORTH,2224,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/04/2013,SOUTH,1825,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/07/2013,NORTH,1480,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/07/2013,SOUTH,1632,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/08/2013,NORTH,1474,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/08/2013,SOUTH,1585,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/09/2013,NORTH,1445,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/09/2013,SOUTH,1569,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/10/2013,NORTH,1539,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/10/2013,SOUTH,1743,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/11/2013,NORTH,1551,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/11/2013,SOUTH,1478,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/14/2013,NORTH,1288,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/14/2013,SOUTH,1584,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/15/2013,NORTH,1432,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/15/2013,SOUTH,1507,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/16/2013,NORTH,1368,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/16/2013,SOUTH,1548,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/17/2013,NORTH,1517,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/17/2013,SOUTH,1471,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/18/2013,NORTH,1870,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/18/2013,SOUTH,1838,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/21/2013,NORTH,1380,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/21/2013,SOUTH,1785,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/22/2013,NORTH,1229,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/22/2013,SOUTH,1424,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/23/2013,NORTH,1283,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/23/2013,SOUTH,1449,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/24/2013,NORTH,1481,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/24/2013,SOUTH,1564,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/25/2013,NORTH,1557,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/25/2013,SOUTH,1621,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/28/2013,NORTH,967,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/28/2013,SOUTH,1438,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/29/2013,NORTH,1279,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/29/2013,SOUTH,1762,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/30/2013,NORTH,1436,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/30/2013,SOUTH,2186,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/31/2013,NORTH,1406,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,01/31/2013,SOUTH,1636,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/01/2013,NORTH,1770,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/01/2013,SOUTH,1701,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/04/2013,NORTH,1292,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/04/2013,SOUTH,1595,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/05/2013,NORTH,1378,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/05/2013,SOUTH,1434,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/06/2013,NORTH,1465,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/06/2013,SOUTH,1517,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/07/2013,NORTH,1578,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/07/2013,SOUTH,1744,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/08/2013,NORTH,1088,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/08/2013,SOUTH,1003,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/11/2013,NORTH,1162,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/11/2013,SOUTH,1427,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/12/2013,NORTH,1353,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/12/2013,SOUTH,1608,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/13/2013,NORTH,1527,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/13/2013,SOUTH,1718,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/14/2013,NORTH,1714,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/14/2013,SOUTH,1817,44.33737,-75.9863,"[44.33737, -75.9863]"
7381,I-81,4,02/15/2013,NORTH,2284,44.33737,-75.9863,"[44.33737, -75.9863]"
